,date,sale_id,item_id,total_order_amount,qty_sold
2661,2015-05-11,1005,179,187.3686420875024,2
2662,2015-05-11,1005,185,187.3686420875024,2
2663,2015-05-11,1006,132,671.1087681070561,3
2664,2015-05-11,1006,51,671.1087681070561,3
2665,2015-05-11,1006,48,671.1087681070561,3
2666,2015-05-11,1007,53,475.63444062867785,1
2667,2015-05-11,1008,176,225.96355199766762,6
2668,2015-05-11,1008,156,225.96355199766762,6
2669,2015-05-11,1008,170,225.96355199766762,6
2670,2015-05-11,1008,161,225.96355199766762,6
2671,2015-05-11,1008,145,225.96355199766762,6
2672,2015-05-11,1008,174,225.96355199766762,6
2673,2015-05-12,1009,56,381.1743437327655,3
2674,2015-05-12,1009,99,381.1743437327655,3
2675,2015-05-12,1009,123,381.1743437327655,3
2676,2015-05-12,1010,23,7.988397080475657,4
2677,2015-05-12,1010,23,7.988397080475657,4
2678,2015-05-12,1010,30,7.988397080475657,4
2679,2015-05-12,1010,28,7.988397080475657,4
2680,2015-05-12,1011,150,707.1372168673184,2
2681,2015-05-12,1011,163,707.1372168673184,2
2682,2015-05-12,1012,66,295.6329395318541,2
2683,2015-05-12,1012,65,295.6329395318541,2
2684,2015-05-12,1013,125,1508.4868749019888,3
2685,2015-05-12,1013,123,1508.4868749019888,3
2686,2015-05-12,1013,94,1508.4868749019888,3
2687,2015-05-12,1014,81,1890.926794425568,1
2688,2015-05-12,1015,130,252.739646676606,7
2689,2015-05-12,1015,90,252.739646676606,7
2690,2015-05-12,1015,77,252.739646676606,7
2691,2015-05-12,1015,141,252.739646676606,7
2692,2015-05-12,1015,87,252.739646676606,7
2693,2015-05-12,1015,163,252.739646676606,7
2694,2015-05-12,1015,134,252.739646676606,7
2695,2015-05-13,1016,144,123.44663572153058,3
2696,2015-05-13,1016,154,123.44663572153058,3
2697,2015-05-13,1016,152,123.44663572153058,3
2698,2015-05-13,1017,112,345.5361048340613,1
2699,2015-05-13,1018,4,1203.8543549080275,2
2700,2015-05-13,1018,42,1203.8543549080275,2
2701,2015-05-13,1019,129,692.3243286180394,2
2702,2015-05-13,1019,154,692.3243286180394,2
2703,2015-05-13,1020,142,1532.2527865812422,1
2704,2015-05-13,1021,177,868.585011663966,1
2705,2015-05-14,1022,13,489.66683356727697,2
2706,2015-05-14,1022,23,489.66683356727697,2
2707,2015-05-14,1023,131,589.9655394262776,8
2708,2015-05-14,1023,48,589.9655394262776,8
2709,2015-05-14,1023,167,589.9655394262776,8
2710,2015-05-14,1023,66,589.9655394262776,8
2711,2015-05-14,1023,104,589.9655394262776,8
2712,2015-05-14,1023,133,589.9655394262776,8
2713,2015-05-14,1023,132,589.9655394262776,8
2714,2015-05-14,1023,145,589.9655394262776,8
2715,2015-05-14,1024,103,745.9872607783693,6
2716,2015-05-14,1024,134,745.9872607783693,6
2717,2015-05-14,1024,118,745.9872607783693,6
2718,2015-05-14,1024,102,745.9872607783693,6
2719,2015-05-14,1024,140,745.9872607783693,6
2720,2015-05-14,1024,67,745.9872607783693,6
2721,2015-05-14,1025,70,1283.0266187706288,2
2722,2015-05-14,1025,9,1283.0266187706288,2
2723,2015-05-14,1026,165,99.76724250525714,2
2724,2015-05-14,1026,132,99.76724250525714,2
2725,2015-05-14,1027,127,649.1624532083396,2
2726,2015-05-14,1027,68,649.1624532083396,2
2727,2015-05-14,1028,115,183.5831976782468,7
2728,2015-05-14,1028,115,183.5831976782468,7
2729,2015-05-14,1028,142,183.5831976782468,7
2730,2015-05-14,1028,133,183.5831976782468,7
2731,2015-05-14,1028,147,183.5831976782468,7
2732,2015-05-14,1028,140,183.5831976782468,7
2733,2015-05-14,1028,74,183.5831976782468,7
2734,2015-05-15,1029,91,1367.1262329241285,2
2735,2015-05-15,1029,86,1367.1262329241285,2
2736,2015-05-15,1030,94,1340.981520482884,1
2737,2015-05-15,1031,98,768.2705879172581,1
2738,2015-05-15,1032,134,469.2493787799417,2
2739,2015-05-15,1032,134,469.2493787799417,2
2740,2015-05-15,1033,103,1216.5933680626429,2
2741,2015-05-15,1033,82,1216.5933680626429,2
2742,2015-05-16,1034,77,455.87276405891225,4
2743,2015-05-16,1034,75,455.87276405891225,4
2744,2015-05-16,1034,38,455.87276405891225,4
2745,2015-05-16,1034,64,455.87276405891225,4
2746,2015-05-16,1035,108,572.8967915091678,2
2747,2015-05-16,1035,71,572.8967915091678,2
2748,2015-05-16,1036,8,115.9521727139693,4
2749,2015-05-16,1036,57,115.9521727139693,4
2750,2015-05-16,1036,77,115.9521727139693,4
2751,2015-05-16,1036,30,115.9521727139693,4
2752,2015-05-16,1037,184,36.03598452721655,1
2753,2015-05-16,1038,71,220.04821107864845,2
2754,2015-05-16,1038,145,220.04821107864845,2
2755,2015-05-16,1039,78,1014.5724038173153,1
2756,2015-05-17,1040,99,46.00057798965992,4
2757,2015-05-17,1040,80,46.00057798965992,4
2758,2015-05-17,1040,81,46.00057798965992,4
2759,2015-05-17,1040,88,46.00057798965992,4
2760,2015-05-17,1041,182,201.24300784616383,8
2761,2015-05-17,1041,159,201.24300784616383,8
2762,2015-05-17,1041,137,201.24300784616383,8
2763,2015-05-17,1041,175,201.24300784616383,8
2764,2015-05-17,1041,166,201.24300784616383,8
2765,2015-05-17,1041,138,201.24300784616383,8
2766,2015-05-17,1041,169,201.24300784616383,8
2767,2015-05-17,1041,165,201.24300784616383,8
2768,2015-05-17,1042,118,767.745935979081,7
2769,2015-05-17,1042,173,767.745935979081,7
2770,2015-05-17,1042,119,767.745935979081,7
2771,2015-05-17,1042,152,767.745935979081,7
2772,2015-05-17,1042,117,767.745935979081,7
2773,2015-05-17,1042,166,767.745935979081,7
2774,2015-05-17,1042,118,767.745935979081,7
2775,2015-05-17,1043,103,324.18067916392386,1
2776,2015-05-17,1044,65,623.7281382099254,2
2777,2015-05-17,1044,73,623.7281382099254,2
2778,2015-05-18,1045,3,798.348599477653,6
2779,2015-05-18,1045,5,798.348599477653,6
2780,2015-05-18,1045,2,798.348599477653,6
2781,2015-05-18,1045,8,798.348599477653,6
2782,2015-05-18,1045,4,798.348599477653,6
2783,2015-05-18,1045,14,798.348599477653,6
2784,2015-05-18,1046,190,933.6700025039488,4
2785,2015-05-18,1046,192,933.6700025039488,4
2786,2015-05-18,1046,183,933.6700025039488,4
2787,2015-05-18,1046,158,933.6700025039488,4
2788,2015-05-18,1047,145,220.95182950482018,2
2789,2015-05-18,1047,132,220.95182950482018,2
2790,2015-05-18,1048,108,448.85453421229965,2
2791,2015-05-18,1048,149,448.85453421229965,2
2792,2015-05-18,1049,123,716.5932675137744,1
2793,2015-05-18,1050,109,164.5569372889346,3
2794,2015-05-18,1050,118,164.5569372889346,3
2795,2015-05-18,1050,117,164.5569372889346,3
2796,2015-05-18,1051,160,1926.433898835235,5
2797,2015-05-18,1051,137,1926.433898835235,5
2798,2015-05-18,1051,150,1926.433898835235,5
2799,2015-05-18,1051,102,1926.433898835235,5
2800,2015-05-18,1051,88,1926.433898835235,5
2801,2015-05-18,1052,129,373.4791871687944,5
2802,2015-05-18,1052,180,373.4791871687944,5
2803,2015-05-18,1052,152,373.4791871687944,5
2804,2015-05-18,1052,155,373.4791871687944,5
2805,2015-05-18,1052,112,373.4791871687944,5
2806,2015-05-18,1053,178,130.92660752929865,5
2807,2015-05-18,1053,184,130.92660752929865,5
2808,2015-05-18,1053,124,130.92660752929865,5
2809,2015-05-18,1053,169,130.92660752929865,5
2810,2015-05-18,1053,184,130.92660752929865,5
2811,2015-05-18,1054,160,256.90879192563597,1
2812,2015-05-18,1055,131,1088.1978242100881,5
2813,2015-05-18,1055,150,1088.1978242100881,5
2814,2015-05-18,1055,101,1088.1978242100881,5
2815,2015-05-18,1055,128,1088.1978242100881,5
2816,2015-05-18,1055,81,1088.1978242100881,5
2817,2015-05-18,1056,179,344.0908523278289,8
2818,2015-05-18,1056,151,344.0908523278289,8
2819,2015-05-18,1056,134,344.0908523278289,8
2820,2015-05-18,1056,146,344.0908523278289,8
2821,2015-05-18,1056,142,344.0908523278289,8
2822,2015-05-18,1056,185,344.0908523278289,8
2823,2015-05-18,1056,167,344.0908523278289,8
2824,2015-05-18,1056,137,344.0908523278289,8
2825,2015-05-18,1057,139,1302.9201155923215,2
2826,2015-05-18,1057,152,1302.9201155923215,2
2827,2015-05-19,1058,1,725.9961343867993,1
2828,2015-05-19,1059,113,1119.8121887552659,2
2829,2015-05-19,1059,123,1119.8121887552659,2
2830,2015-05-19,1060,14,1184.7612870221421,4
2831,2015-05-19,1060,33,1184.7612870221421,4
2832,2015-05-19,1060,12,1184.7612870221421,4
2833,2015-05-19,1060,60,1184.7612870221421,4
2834,2015-05-19,1061,119,899.1139554206958,2
2835,2015-05-19,1061,115,899.1139554206958,2
2836,2015-05-19,1062,51,274.99489325537394,4
2837,2015-05-19,1062,44,274.99489325537394,4
2838,2015-05-19,1062,84,274.99489325537394,4
2839,2015-05-19,1062,80,274.99489325537394,4
2840,2015-05-20,1063,174,305.2296919401954,1
2841,2015-05-21,1064,21,119.39936187357974,1
2842,2015-05-21,1065,99,815.7908701975156,3
2843,2015-05-21,1065,106,815.7908701975156,3
2844,2015-05-21,1065,93,815.7908701975156,3
2845,2015-05-21,1066,105,1530.4702111089114,3
2846,2015-05-21,1066,76,1530.4702111089114,3
2847,2015-05-21,1066,130,1530.4702111089114,3
2848,2015-05-21,1067,148,91.6140255129526,2
2849,2015-05-21,1067,145,91.6140255129526,2
2850,2015-05-21,1068,94,777.9071573893264,8
2851,2015-05-21,1068,50,777.9071573893264,8
2852,2015-05-21,1068,86,777.9071573893264,8
2853,2015-05-21,1068,100,777.9071573893264,8
2854,2015-05-21,1068,132,777.9071573893264,8
2855,2015-05-21,1068,172,777.9071573893264,8
2856,2015-05-21,1068,118,777.9071573893264,8
2857,2015-05-21,1068,114,777.9071573893264,8
2858,2015-05-21,1069,51,701.4120973009724,3
2859,2015-05-21,1069,102,701.4120973009724,3
2860,2015-05-21,1069,85,701.4120973009724,3
2861,2015-05-21,1070,105,513.0979887952655,2
2862,2015-05-21,1070,121,513.0979887952655,2
2863,2015-05-21,1071,140,1111.5211151436788,2
2864,2015-05-21,1071,113,1111.5211151436788,2
2865,2015-05-23,1072,9,445.8099747565292,4
2866,2015-05-23,1072,52,445.8099747565292,4
2867,2015-05-23,1072,18,445.8099747565292,4
2868,2015-05-23,1072,59,445.8099747565292,4
2869,2015-05-24,1073,146,1167.1187595593015,2
2870,2015-05-24,1073,112,1167.1187595593015,2
2871,2015-05-24,1074,116,382.0746577105599,3
2872,2015-05-24,1074,102,382.0746577105599,3
2873,2015-05-24,1074,128,382.0746577105599,3
2874,2015-05-24,1075,138,639.3553723975201,2
2875,2015-05-24,1075,131,639.3553723975201,2
2876,2015-05-24,1076,4,638.4470369419213,1
2877,2015-05-24,1077,160,783.6914674217238,1
2878,2015-05-25,1078,189,359.91484609013924,1
2879,2015-05-25,1079,150,902.9804796326823,2
2880,2015-05-25,1079,139,902.9804796326823,2
2881,2015-05-25,1080,101,527.8153133040911,1
2882,2015-05-25,1081,4,73.19819901713605,1
2883,2015-05-25,1082,177,422.8524958266888,2
2884,2015-05-25,1082,180,422.8524958266888,2
2885,2015-05-26,1083,3,1421.5476457931736,3
2886,2015-05-26,1083,8,1421.5476457931736,3
2887,2015-05-26,1083,19,1421.5476457931736,3
2888,2015-05-26,1084,134,1243.037761586255,2
2889,2015-05-26,1084,135,1243.037761586255,2
2890,2015-05-26,1085,114,103.1639134513823,1
2891,2015-05-26,1086,179,1730.3733306247525,2
2892,2015-05-26,1086,133,1730.3733306247525,2
2893,2015-05-27,1087,12,718.8387742027247,5
2894,2015-05-27,1087,13,718.8387742027247,5
2895,2015-05-27,1087,19,718.8387742027247,5
2896,2015-05-27,1087,22,718.8387742027247,5
2897,2015-05-27,1087,20,718.8387742027247,5
2898,2015-05-27,1088,138,749.5784592565387,2
2899,2015-05-27,1088,116,749.5784592565387,2
2900,2015-05-27,1089,192,83.66028589209023,1
2901,2015-05-27,1090,145,56.31397830081808,4
2902,2015-05-27,1090,177,56.31397830081808,4
2903,2015-05-27,1090,163,56.31397830081808,4
2904,2015-05-27,1090,168,56.31397830081808,4
2905,2015-05-27,1091,165,163.1583620293895,2
2906,2015-05-27,1091,169,163.1583620293895,2
2907,2015-05-27,1092,66,681.6494934436654,1
2908,2015-05-28,1093,172,913.6006511524333,5
2909,2015-05-28,1093,173,913.6006511524333,5
2910,2015-05-28,1093,173,913.6006511524333,5
2911,2015-05-28,1093,132,913.6006511524333,5
2912,2015-05-28,1093,162,913.6006511524333,5
2913,2015-05-28,1094,199,43.68289589080326,2
2914,2015-05-28,1094,190,43.68289589080326,2
2915,2015-05-28,1095,176,427.85119711017586,2
2916,2015-05-28,1095,177,427.85119711017586,2
2917,2015-05-28,1096,190,1278.4931093957298,2
2918,2015-05-28,1096,194,1278.4931093957298,2
2919,2015-05-28,1097,40,1371.322536942895,1
2920,2015-05-28,1098,62,167.10720628709248,1
2921,2015-05-28,1099,59,4.25,1
2922,2015-05-29,1100,126,1393.1878693126478,2
2923,2015-05-29,1100,106,1393.1878693126478,2
2924,2015-05-29,1101,68,2712.590682859386,5
2925,2015-05-29,1101,105,2712.590682859386,5
2926,2015-05-29,1101,70,2712.590682859386,5
2927,2015-05-29,1101,58,2712.590682859386,5
2928,2015-05-29,1101,14,2712.590682859386,5
2929,2015-05-29,1102,162,709.9625948998378,1
2930,2015-05-29,1103,164,178.06338193245307,1
2931,2015-05-29,1104,87,2029.1570101819507,9
2932,2015-05-29,1104,100,2029.1570101819507,9
2933,2015-05-29,1104,60,2029.1570101819507,9
2934,2015-05-29,1104,34,2029.1570101819507,9
2935,2015-05-29,1104,108,2029.1570101819507,9
2936,2015-05-29,1104,57,2029.1570101819507,9
2937,2015-05-29,1104,96,2029.1570101819507,9
2938,2015-05-29,1104,75,2029.1570101819507,9
2939,2015-05-29,1104,85,2029.1570101819507,9
2940,2015-05-29,1105,115,234.25510760682903,1
2941,2015-05-30,1106,172,491.8412949115335,2
2942,2015-05-30,1106,126,491.8412949115335,2
2943,2015-05-30,1107,4,80.77596627207058,2
2944,2015-05-30,1107,24,80.77596627207058,2
2945,2015-05-30,1108,69,609.5243562440821,4
2946,2015-05-30,1108,107,609.5243562440821,4
2947,2015-05-30,1108,51,609.5243562440821,4
2948,2015-05-30,1108,58,609.5243562440821,4
2949,2015-05-30,1109,108,361.41935702997233,2
2950,2015-05-30,1109,149,361.41935702997233,2
2951,2015-05-30,1110,128,969.4781277662288,2
2952,2015-05-30,1110,173,969.4781277662288,2
2953,2015-05-31,1111,103,813.0560905167831,2
2954,2015-05-31,1111,101,813.0560905167831,2
2955,2015-05-31,1112,13,714.5539328352365,2
2956,2015-05-31,1112,16,714.5539328352365,2
2957,2015-05-31,1113,175,408.2568899290653,1
2958,2015-05-31,1114,59,785.8487099728662,1
2959,2015-05-31,1115,59,239.13934655981544,3
2960,2015-05-31,1115,58,239.13934655981544,3
2961,2015-05-31,1115,38,239.13934655981544,3
2962,2015-05-31,1116,53,385.73277284432396,1
2963,2015-05-31,1117,69,586.8787128172605,2
2964,2015-05-31,1117,66,586.8787128172605,2
2965,2015-05-31,1118,135,1053.7471804333998,4
2966,2015-05-31,1118,111,1053.7471804333998,4
2967,2015-05-31,1118,128,1053.7471804333998,4
2968,2015-05-31,1118,137,1053.7471804333998,4
2969,2015-05-31,1119,86,217.48950906788346,1
2970,2015-05-31,1120,41,44.49571277074355,4
2971,2015-05-31,1120,45,44.49571277074355,4
2972,2015-05-31,1120,21,44.49571277074355,4
2973,2015-05-31,1120,45,44.49571277074355,4
2974,2015-05-31,1121,125,284.1339914385773,3
2975,2015-05-31,1121,103,284.1339914385773,3
2976,2015-05-31,1121,113,284.1339914385773,3
2977,2015-05-31,1122,51,164.4258854039604,4
2978,2015-05-31,1122,84,164.4258854039604,4
2979,2015-05-31,1122,7,164.4258854039604,4
2980,2015-05-31,1122,92,164.4258854039604,4
2981,2015-05-31,1123,38,488.5449501489623,2
2982,2015-05-31,1123,55,488.5449501489623,2
2983,2015-06-01,1124,11,124.88748583464084,1
2984,2015-06-01,1125,143,945.589459269155,1
2985,2015-06-01,1126,94,744.7975430707241,8
2986,2015-06-01,1126,83,744.7975430707241,8
2987,2015-06-01,1126,92,744.7975430707241,8
2988,2015-06-01,1126,87,744.7975430707241,8
2989,2015-06-01,1126,126,744.7975430707241,8
2990,2015-06-01,1126,150,744.7975430707241,8
2991,2015-06-01,1126,90,744.7975430707241,8
2992,2015-06-01,1126,90,744.7975430707241,8
2993,2015-06-01,1127,9,1046.7208912690846,2
2994,2015-06-01,1127,5,1046.7208912690846,2
2995,2015-06-01,1128,62,799.9601059871388,3
2996,2015-06-01,1128,85,799.9601059871388,3
2997,2015-06-01,1128,35,799.9601059871388,3
2998,2015-06-02,1129,14,1769.3608834710035,6
2999,2015-06-02,1129,45,1769.3608834710035,6
3000,2015-06-02,1129,46,1769.3608834710035,6
3001,2015-06-02,1129,9,1769.3608834710035,6
3002,2015-06-02,1129,17,1769.3608834710035,6
3003,2015-06-02,1129,37,1769.3608834710035,6
3004,2015-06-02,1130,64,973.6373978754174,1
3005,2015-06-02,1131,94,280.39379720044747,2
3006,2015-06-02,1131,78,280.39379720044747,2
3007,2015-06-02,1132,59,2086.8081816911954,2
3008,2015-06-02,1132,50,2086.8081816911954,2
3009,2015-06-02,1133,103,815.961489497887,3
3010,2015-06-02,1133,78,815.961489497887,3
3011,2015-06-02,1133,73,815.961489497887,3
3012,2015-06-02,1134,26,305.8044622265731,1
3013,2015-06-03,1135,61,134.49293091288507,2
3014,2015-06-03,1135,64,134.49293091288507,2
3015,2015-06-03,1136,140,1254.4455496976927,4
3016,2015-06-03,1136,156,1254.4455496976927,4
3017,2015-06-03,1136,95,1254.4455496976927,4
3018,2015-06-03,1136,127,1254.4455496976927,4
3019,2015-06-03,1137,105,78.91196295155325,5
3020,2015-06-03,1137,100,78.91196295155325,5
3021,2015-06-03,1137,61,78.91196295155325,5
3022,2015-06-03,1137,130,78.91196295155325,5
3023,2015-06-03,1137,111,78.91196295155325,5
3024,2015-06-03,1138,47,1022.7113835860187,1
3025,2015-06-03,1139,94,192.4102211855909,2
3026,2015-06-03,1139,157,192.4102211855909,2
3027,2015-06-03,1140,57,151.1201327660816,2
3028,2015-06-03,1140,42,151.1201327660816,2
3029,2015-06-04,1141,1,4.25,8
3030,2015-06-04,1141,146,4.25,8
3031,2015-06-04,1141,186,4.25,8
3032,2015-06-04,1141,139,4.25,8
3033,2015-06-04,1141,97,4.25,8
3034,2015-06-04,1141,145,4.25,8
3035,2015-06-04,1141,157,4.25,8
3036,2015-06-04,1141,181,4.25,8
3037,2015-06-04,1142,160,258.7582202725524,8
3038,2015-06-04,1142,107,258.7582202725524,8
3039,2015-06-04,1142,138,258.7582202725524,8
3040,2015-06-04,1142,129,258.7582202725524,8
3041,2015-06-04,1142,140,258.7582202725524,8
3042,2015-06-04,1142,150,258.7582202725524,8
3043,2015-06-04,1142,127,258.7582202725524,8
3044,2015-06-04,1142,151,258.7582202725524,8
3045,2015-06-04,1143,79,377.0818795104453,2
3046,2015-06-04,1143,141,377.0818795104453,2
3047,2015-06-04,1144,92,4.25,2
3048,2015-06-04,1144,113,4.25,2
3049,2015-06-04,1145,87,53.176709259862974,2
3050,2015-06-04,1145,71,53.176709259862974,2
3051,2015-06-04,1146,184,804.0557358112851,2
3052,2015-06-04,1146,147,804.0557358112851,2
3053,2015-06-05,1147,158,115.04716640022562,7
3054,2015-06-05,1147,132,115.04716640022562,7
3055,2015-06-05,1147,190,115.04716640022562,7
3056,2015-06-05,1147,192,115.04716640022562,7
3057,2015-06-05,1147,125,115.04716640022562,7
3058,2015-06-05,1147,129,115.04716640022562,7
3059,2015-06-05,1147,160,115.04716640022562,7
3060,2015-06-05,1148,130,2036.392960574242,1
3061,2015-06-05,1149,107,1114.7366946039958,1
3062,2015-06-06,1150,81,66.70725367536072,2
3063,2015-06-06,1150,48,66.70725367536072,2
3064,2015-06-06,1151,79,906.8763789727234,2
3065,2015-06-06,1151,76,906.8763789727234,2
3066,2015-06-06,1152,145,500.4837479436948,5
3067,2015-06-06,1152,122,500.4837479436948,5
3068,2015-06-06,1152,158,500.4837479436948,5
3069,2015-06-06,1152,141,500.4837479436948,5
3070,2015-06-06,1152,148,500.4837479436948,5
3071,2015-06-06,1153,104,30.4415686149394,2
3072,2015-06-06,1153,69,30.4415686149394,2
3073,2015-06-06,1154,176,472.5362502815681,2
3074,2015-06-06,1154,149,472.5362502815681,2
3075,2015-06-06,1155,108,893.6950170781242,1
3076,2015-06-06,1156,184,366.95323392436575,2
3077,2015-06-06,1156,170,366.95323392436575,2
3078,2015-06-06,1157,184,63.48996459957977,4
3079,2015-06-06,1157,134,63.48996459957977,4
3080,2015-06-06,1157,150,63.48996459957977,4
3081,2015-06-06,1157,189,63.48996459957977,4
3082,2015-06-07,1158,102,1446.8744733400486,1
3083,2015-06-07,1159,0,101.59096149710301,5
3084,2015-06-07,1159,36,101.59096149710301,5
3085,2015-06-07,1159,77,101.59096149710301,5
3086,2015-06-07,1159,6,101.59096149710301,5
3087,2015-06-07,1159,21,101.59096149710301,5
3088,2015-06-07,1160,68,133.12850099121192,2
3089,2015-06-07,1160,75,133.12850099121192,2
3090,2015-06-08,1161,134,392.9682343083838,1
3091,2015-06-08,1162,36,337.80706761900814,5
3092,2015-06-08,1162,21,337.80706761900814,5
3093,2015-06-08,1162,9,337.80706761900814,5
3094,2015-06-08,1162,31,337.80706761900814,5
3095,2015-06-08,1162,66,337.80706761900814,5
3096,2015-06-08,1163,11,265.16628826131705,1
3097,2015-06-08,1164,101,1071.8830109077358,2
3098,2015-06-08,1164,103,1071.8830109077358,2
3099,2015-06-08,1165,17,534.8226006932952,2
3100,2015-06-08,1165,25,534.8226006932952,2
3101,2015-06-09,1166,155,7.0,2
3102,2015-06-09,1166,139,7.0,2
3103,2015-06-09,1167,162,235.1565095187508,2
3104,2015-06-09,1167,194,235.1565095187508,2
3105,2015-06-09,1168,162,1903.460941135005,2
3106,2015-06-09,1168,112,1903.460941135005,2
3107,2015-06-09,1169,99,557.2966469191671,2
3108,2015-06-09,1169,113,557.2966469191671,2
3109,2015-06-09,1170,8,408.8914002099595,1
3110,2015-06-10,1171,95,1610.6466372128366,1
3111,2015-06-10,1172,173,293.41477005631793,1
3112,2015-06-10,1173,197,252.9043972829889,4
3113,2015-06-10,1173,191,252.9043972829889,4
3114,2015-06-10,1173,196,252.9043972829889,4
3115,2015-06-10,1173,154,252.9043972829889,4
3116,2015-06-10,1174,146,828.0191628923611,2
3117,2015-06-10,1174,154,828.0191628923611,2
3118,2015-06-10,1175,145,515.4459661466697,8
3119,2015-06-10,1175,143,515.4459661466697,8
3120,2015-06-10,1175,175,515.4459661466697,8
3121,2015-06-10,1175,138,515.4459661466697,8
3122,2015-06-10,1175,130,515.4459661466697,8
3123,2015-06-10,1175,152,515.4459661466697,8
3124,2015-06-10,1175,148,515.4459661466697,8
3125,2015-06-10,1175,112,515.4459661466697,8
3126,2015-06-10,1176,184,412.7666189868021,5
3127,2015-06-10,1176,151,412.7666189868021,5
3128,2015-06-10,1176,140,412.7666189868021,5
3129,2015-06-10,1176,169,412.7666189868021,5
3130,2015-06-10,1176,150,412.7666189868021,5
3131,2015-06-10,1177,101,167.10422210508386,3
3132,2015-06-10,1177,147,167.10422210508386,3
3133,2015-06-10,1177,80,167.10422210508386,3
3134,2015-06-10,1178,155,324.3927391039205,1
3135,2015-06-10,1179,59,304.64975153406164,1
3136,2015-06-10,1180,79,892.5745645059654,2
3137,2015-06-10,1180,92,892.5745645059654,2
3138,2015-06-10,1181,70,237.21969516918296,4
3139,2015-06-10,1181,60,237.21969516918296,4
3140,2015-06-10,1181,104,237.21969516918296,4
3141,2015-06-10,1181,55,237.21969516918296,4
3142,2015-06-10,1182,198,937.6682544617097,2
3143,2015-06-10,1182,188,937.6682544617097,2
3144,2015-06-11,1183,16,459.19606454530515,1
3145,2015-06-11,1184,50,345.9729589040755,6
3146,2015-06-11,1184,70,345.9729589040755,6
3147,2015-06-11,1184,18,345.9729589040755,6
3148,2015-06-11,1184,68,345.9729589040755,6
3149,2015-06-11,1184,87,345.9729589040755,6
3150,2015-06-11,1184,34,345.9729589040755,6
3151,2015-06-11,1185,50,1073.0822825835644,1
3152,2015-06-11,1186,199,1101.0924022756403,1
3153,2015-06-11,1187,85,85.65236972996857,8
3154,2015-06-11,1187,41,85.65236972996857,8
3155,2015-06-11,1187,79,85.65236972996857,8
3156,2015-06-11,1187,83,85.65236972996857,8
3157,2015-06-11,1187,77,85.65236972996857,8
3158,2015-06-11,1187,86,85.65236972996857,8
3159,2015-06-11,1187,80,85.65236972996857,8
3160,2015-06-11,1187,47,85.65236972996857,8
3161,2015-06-11,1188,135,494.6671467849322,2
3162,2015-06-11,1188,183,494.6671467849322,2
3163,2015-06-11,1189,179,675.323697936731,2
3164,2015-06-11,1189,158,675.323697936731,2
3165,2015-06-11,1190,111,631.0507878740143,2
3166,2015-06-11,1190,93,631.0507878740143,2
3167,2015-06-12,1191,172,342.583813833359,1
3168,2015-06-12,1192,84,966.072864266185,6
3169,2015-06-12,1192,111,966.072864266185,6
3170,2015-06-12,1192,92,966.072864266185,6
3171,2015-06-12,1192,75,966.072864266185,6
3172,2015-06-12,1192,112,966.072864266185,6
3173,2015-06-12,1192,140,966.072864266185,6
3174,2015-06-12,1193,9,670.4759691272584,5
3175,2015-06-12,1193,26,670.4759691272584,5
3176,2015-06-12,1193,31,670.4759691272584,5
3177,2015-06-12,1193,9,670.4759691272584,5
3178,2015-06-12,1193,32,670.4759691272584,5
3179,2015-06-12,1194,138,230.5053444314645,2
3180,2015-06-12,1194,167,230.5053444314645,2
3181,2015-06-12,1195,36,1380.6016208931806,2
3182,2015-06-12,1195,63,1380.6016208931806,2
3183,2015-06-12,1196,190,866.3523786547589,4
3184,2015-06-12,1196,177,866.3523786547589,4
3185,2015-06-12,1196,155,866.3523786547589,4
3186,2015-06-12,1196,183,866.3523786547589,4
3187,2015-06-12,1197,65,1833.6896335217182,2
3188,2015-06-12,1197,84,1833.6896335217182,2
3189,2015-06-12,1198,123,434.50660704872354,1
3190,2015-06-12,1199,171,73.50193439126123,1
3191,2015-06-13,1200,164,91.2131220868385,2
3192,2015-06-13,1200,109,91.2131220868385,2
3193,2015-06-13,1201,191,943.2283059550006,2
3194,2015-06-13,1201,186,943.2283059550006,2
3195,2015-06-13,1202,165,885.0912851505539,9
3196,2015-06-13,1202,173,885.0912851505539,9
3197,2015-06-13,1202,161,885.0912851505539,9
3198,2015-06-13,1202,171,885.0912851505539,9
3199,2015-06-13,1202,148,885.0912851505539,9
3200,2015-06-13,1202,175,885.0912851505539,9
3201,2015-06-13,1202,157,885.0912851505539,9
3202,2015-06-13,1202,187,885.0912851505539,9
3203,2015-06-13,1202,173,885.0912851505539,9
3204,2015-06-13,1203,60,238.20357494033408,1
3205,2015-06-13,1204,174,35.54896494378867,3
3206,2015-06-13,1204,192,35.54896494378867,3
3207,2015-06-13,1204,172,35.54896494378867,3
3208,2015-06-13,1205,11,932.8691477426142,2
3209,2015-06-13,1205,47,932.8691477426142,2
3210,2015-06-13,1206,192,730.9700947920779,2
3211,2015-06-13,1206,147,730.9700947920779,2
3212,2015-06-13,1207,41,533.4635662515651,1
3213,2015-06-13,1208,64,820.3313510741191,1
3214,2015-06-13,1209,9,195.95118781705585,2
3215,2015-06-13,1209,50,195.95118781705585,2
3216,2015-06-13,1210,31,359.4571382866797,5
3217,2015-06-13,1210,10,359.4571382866797,5
3218,2015-06-13,1210,94,359.4571382866797,5
3219,2015-06-13,1210,15,359.4571382866797,5
